0627;Røyken;postmottak@royken.kommune.no
0628;Hurum;postmottak@hurum.kommune.no
0631;Flesberg;post@flesberg.kommune.no
0632;Rollag;postmottak@rollag.kommune.no
0633;Nore og Uvdal;post@nore-og-uvdal.kommune.no
06;Buskerud;postmottak@bfk.no;Annet
0701;Horten;postmottak@horten.kommune.no
0702;Holmestrand;postmottak@holmestrand.kommune.no
0704;Tønsberg;postmottak@tonsberg.kommune.no
0706;Sandefjord;sentraladm@sandefjord.kommune.no
0709;Larvik;postmottak@larvik.kommune.no
0711;Svelvik;postmottak@svelvik.kommune.no
0713;Sande;postmottak@sande-ve.kommune.no
0714;Hof;postmottak@hof.kommune.no
0716;Re;postmottak@re.kommune.no
0719;Andebu;postmottak@andebu.kommune.no
0720;Stokke;postmottak@stokke.kommune.no
0722;Nøtterøy;postmottak@notteroy.kommune.no
0723;Tjøme;post@tjome.kommune.no
0728;Lardal;postmottak@lardal.kommune.no
07;Vestfold;firmapost@vfk.no;Annet
0805;Porsgrunn;postmottak@porsgrunn.kommune.no
0806;Skien;skien.postmottak@skien.kommune.no
0807;Notodden;postmottak@notodden.kommune.no
0811;Siljan;post@siljan.kommune.no
0814;Bamble;postmottak@bamble.kommune.no
0815;Kragerø;post@kragero.kommune.no
0817;Drangedal;postmottak@drangedal.kommune.no
0819;Nome;postmottak@nome.kommune.no
0821;Bø;postmottak@bo.kommune.no
0822;Sauherad;postmottak@sauherad.kommune.no
0826;Tinn;post@tinn.kommune.no
0827;Hjartdal;postmottak@hjartdal.kommune.no
0828;Seljord;post@seljord.kommune.no
0829;Kviteseid;post@kviteseid.kommune.no
0830;Nissedal;info@nissedal.kommune.no
0831;Fyresdal;postmottak@fyresdal.kommune.no
0833;Tokke;postmottak@tokke.kommune.no
0834;Vinje;postmottak@vinje.kommune.no
08;Telemark;post@t-fk.no;Annet
0901;Risør;postmottak@risor.kommune.no
0904;Grimstad;postmottak@grimstad.kommune.no
0906;Arendal;postmottak@arendal.kommune.no
0911;Gjerstad;postmottak@gjerstad.kommune.no
0912;Vegårshei;post@vegarshei.kommune.no
0914;Tvedestrand;postmottak@tvedestrand.kommune.no
0919;Froland;post@froland.kommune.no
0926;Lillesand;postmottak@lillesand.kommune.no
0928;Birkenes;postmottak@birkenes.kommune.no
0929;Åmli;postmottak@amli.kommune.no
0935;Iveland;postmottak@iveland.kommune.no
0937;Evje og Hornnes;post@e-h.kommune.no
0938;Bygland;post@bygland.kommune.no
0940;Valle;post@valle.kommune.no
0941;Bykle;postmottak@bykle.kommune.no
09;Aust-Agder;postmottak@austagderfk.no;Annet
1001;Kristiansand;postmottak@kristiansand.kommune.no
1002;Mandal;fellespost@mandal.kommune.no
1003;Farsund;post@farsund.kommune.no
1004;Flekkefjord;post@flekkefjord.kommune.no
1014;Vennesla;post@vennesla.kommune.no
1017;Songdalen;postmottak@songdalen.kommune.no
1018;Søgne;fiksgatami@sogne.kommune.no
1021;Marnardal;service@Marnardal.kommune.no
1026;Åseral;info@aseral.kommune.no
1027;Audnedal;info@audnedal.kommune.no
1029;Lindesnes;postmottak@lindesnes.kommune.no
1032;Lyngdal;post@lyngdal.kommune.no
1034;Hægebostad;postmottak@haegebostad.kommune.no
1037;Kvinesdal;post@kvinesdal.kommune.no
1046;Sirdal;post@sirdal.kommune.no
10;Vest-Agder;postmottak@vaf.no;Annet
11001;Statens vegvesen region øst;firmapost-ost@vegvesen.no;Fortau/gangstier,Gatefeiing,Gatelys,Gater/Veier,Hull i vei,Snøbrøyting,Sykkelveier,Trafikklys,Trafikkskilter,Veinavn-skilter
11002;Statens vegvesen region sør;firmapost-sor@vegvesen.no;Fortau/gangstier,Gatefeiing,Gatelys,Gater/Veier,Hull i vei,Snøbrøyting,Sykkelveier,Trafikklys,Trafikkskilter,Veinavn-skilter
11003;Statens vegvesen region vest;firmapost-vest@vegvesen.no;Fortau/gangstier,Gatefeiing,Gatelys,Gater/Veier,Hull i vei,Snøbrøyting,Sykkelveier,Trafikklys,Trafikkskilter,Veinavn-skilter
11004;Statens vegvesen region midt;firmapost-midt@vegvesen.no;Fortau/gangstier,Gatefeiing,Gatelys,Gater/Veier,Hull i vei,Snøbrøyting,Sykkelveier,Trafikklys,Trafikkskilter,Veinavn-skilter
11005;Statens vegvesen region nord;firmapost-nord@vegvesen.no;Fortau/gangstier,Gatefeiing,Gatelys,Gater/Veier,Hull i vei,Snøbrøyting,Sykkelveier,Trafikklys,Trafikkskilter,Veinavn-skilter
1101;Eigersund;post@eigersund.kommune.no
1102;Sandnes;postmottak@sandnes.kommune.no
1103;Stavanger;postmottak@stavanger.kommune.no
1106;Haugesund;postmottak@haugesund.kommune.no
1111;Sokndal;postmottak@sokndal.kommune.no
1112;Lund;postmottak@lund.kommune.no
1114;Bjerkreim;postmottak@bjerkreim.kommune.no
1119;Hå;post@ha.kommune.no
1120;Klepp;postmottak@klepp.kommune.no
1121;Time;postmottak@time.kommune.no
1122;Gjesdal;postmottak@gjesdal.kommune.no
1124;Sola;epost@sola.kommune.no
1127;Randaberg;post@randaberg.kommune.no
1129;Forsand;post@forsand.kommune.no
1130;Strand;postmottak@strand.kommune.no
1133;Hjelmeland;postmottak@hjelmeland.kommune.no
1134;Suldal;postmottak@suldal.kommune.no
1135;Sauda;post@sauda.kommune.no
1141;Finnøy;post@finnoy.kommune.no
1142;Rennesøy;post@rennesoy.kommune.no
1144;Kvitsøy;post@kvitsoy.kommune.no
1145;Bokn;post@bokn.kommune.no
1146;Tysvær;post@tysver.kommune.no
1149;Karmøy;postmottak@karmoy.kommune.no
1151;Utsira;post@utsira.kommune.no
1160;Vindafjord;postmottak@vindafjord.kommune.no
11;Rogaland;firmapost@rogfk.no;Annet
1201;Bergen;vaktsentral@bergen.kommune.no
1211;Etne;firmapost@etne.kommune.no
1216;Sveio;postmottak@sveio.kommune.no
1219;Bømlo;postmottak@bomlo.kommune.no
1221;Stord;kundetorget@stord.kommune.no;Annet,Buss- og togstopp,Dumpet skrot,Forlatte kjøretøy,Forsøpling,Fortau/gangstier,Gatefeiing,Gater/Veier,Graffiti/tagging,Hull i vei,Offentlige toaletter,Oljesøl,Parkering,Park/landskap,Snøbrøyting,Sykkelveier,Tette avløpsrister,Trafikklys,Trafikkskilter,Trær,Ulovlige oppslag,Universell utforming,Vannforsyning,Veinavn-skilter
1221;Stord;post@skl.as;Gatelys
1222;Fitjar;fitjar@fitjar.kommune.no
1223;Tysnes;post@tysnes.kommune.no
1224;Kvinnherad;post@kvinnherad.kommune.no
1227;Jondal;post@jondal.kommune.no
1228;Odda;Tenestetorg@odda.kommune.no
1231;Ullensvang herad;postmottak@ullensvang.herad.no
1232;Eidfjord;postmottak@eidfjord.kommune.no
1233;Ulvik herad;postmottak@ulvik.kommune.no
1234;Granvin herad;postmottak@granvin.kommune.no
1235;Voss;postmottak@voss.kommune.no
1238;Kvam herad;postmottak@kvam.kommune.no
1241;Fusa;postkasse@fusa.kommune.no
1242;Samnanger;adm@samnanger.kommune.no
1243;Os;postmottak@os-ho.kommune.no
1244;Austevoll;postmottak@austevoll.kommune.no
1245;Sund;postmottak@sund.kommune.no
1246;Fjell;postmottak@fjell.kommune.no
1247;Askøy;kundetorg@askoy.kommune.no
1251;Vaksdal;post@vaksdal.kommune.no
1252;Modalen;postmottak@modalen.kommune.no
1253;Osterøy;post@osteroy.kommune.no
1256;Meland;postmottak@meland.kommune.no
1259;Øygarden;postmottak@oygarden.kommune.no
1260;Radøy;postmottak@radoy.kommune.no
1263;Lindås;postmottak@lindas.kommune.no
1264;Austrheim;post@austrheim.kommune.no
1265;Fedje;postmottak@fedje.kommune.no
1266;Masfjorden;post@masfjorden.kommune.no
12;Hordaland;hfk@post.hfk.no;Annet
1401;Flora;tenestetorgetekspedisjon@flora.kommune.no
1411;Gulen;postmottak@gulen.kommune.no
1412;Solund;post@solund.kommune.no
1413;Hyllestad;postmottak@hyllestad.kommune.no
1416;Høyanger;postmottak@hoyanger.kommune.no
1417;Vik;postmottak@vik.kommune.no
1418;Balestrand;postmottak@balestrand.kommune.no
1419;Leikanger;postmottak@leikanger.kommune.no
1420;Sogndal;postmottak@sogndal.kommune.no
1421;Aurland;post@aurland.kommune.no
1422;Lærdal;post@laerdal.kommune.no
1424;Årdal;postmottak@ardal.kommune.no
1426;Luster;postmottak@luster.kommune.no
1428;Askvoll;postmottak@askvoll.kommune.no
1429;Fjaler;post@fjaler.kommune.no
1430;Gaular;postmottak@gaular.kommune.no
1431;Jølster;postmottak@jolster.kommune.no
1432;Førde;servicetorget@forde.kommune.no
1433;Naustdal;postmottak@naustdal.kommune.no
1438;Bremanger;post@bremanger.kommune.no
1439;Vågsøy;post@vagsoy.kommune.no
1441;Selje;post@selje.kommune.no
1443;Eid;post@eid.kommune.no
1444;Hornindal;post@hornindal.kommune.no
1445;Gloppen;post@gloppen.kommune.no
1449;Stryn;postmottak@stryn.kommune.no
14;Sogn og Fjordane;postmottak.sentraladm@sfj.no;Annet
1502;Molde;postmottak@molde.kommune.no
1504;Ålesund;servicetorget@alesund.kommune.no
1505;Kristiansund;postmottak@kristiansund.kommune.no
1511;Vanylven;postmottak@vanylven.kommune.no
1514;Sande;sande.kommune@sande-mr.kommune.no
1515;Herøy;postmottak@heroy.kommune.no
1516;Ulstein;postmottak@ulstein.kommune.no
1517;Hareid;postmottak@hareid.kommune.no
1519;Volda;postmottak@volda.kommune.no
1520;Ørsta;postmottak@orsta.kommune.no
1523;Ørskog;post@orskog.kommune.no
1524;Norddal;post@norddal.kommune.no
1525;Stranda;post@stranda.kommune.no
1526;Stordal;postmottak@stordal.kommune.no
1528;Sykkylven;postmottak@sykkylven.kommune.no
1529;Skodje;postmottak@skodje.kommune.no
1531;Sula;post@sula.kommune.no
1532;Giske;post@giske.kommune.no
1534;Haram;postmottak@haram.kommune.no
1535;Vestnes;postmottak@vestnes.kommune.no
1539;Rauma;post@rauma.kommune.no
1543;Nesset;postmottak@nesset.kommune.no
1545;Midsund;postmottak@midsund.kommune.no
1546;Sandøy;post@sandoy.kommune.no
1547;Aukra;post@aukra.kommune.no
1548;Fræna;postmottak@frana.kommune.no
1551;Eide;postmottak@eide.kommune.no
1554;Averøy;post@averoy.kommune.no
1557;Gjemnes;post@gjemnes.kommune.no
1560;Tingvoll;postmottak@tingvoll.kommune.no
1563;Sunndal;post@sunndal.kommune.no
1566;Surnadal;post@surnadal.kommune.no
1567;Rindal;post@rindal.kommune.no
1571;Halsa;post@halsa.kommune.no
1573;Smøla;postmottak@smola.kommune.no
1576;Aure;postmottak@aure.kommune.no
15;Møre og Romsdal;post@mrfylke.no;Annet
1601;Trondheim;bydrift.vegdrift@trondheim.kommune.no
1612;Hemne;postmottak@hemne.kommune.no
1613;Snillfjord;postmottak@snillfjord.kommune.no
1617;Hitra;postmottak@hitra.kommune.no
1620;Frøya;postmottak@froya.kommune.no
1621;Ørland;postmottak@orland.kommune.no
1622;Agdenes;postmottak@agdenes.kommune.no
1624;Rissa;postmottak@rissa.kommune.no
1627;Bjugn;postmottak@bjugn.kommune.no
1630;Åfjord;postmottak@afjord.kommune.no
1632;Roan;post@roan.kommune.no
1633;Osen;postmottak@osen.kommune.no
1634;Oppdal;post@oppdal.kommune.no
1635;Rennebu;postmottak@rennebu.kommune.no
1636;Meldal;postmottak@meldal.kommune.no
1638;Orkdal;postmottak@orkdal.kommune.no
1640;Røros;postmottak@roros.kommune.no
1644;Holtålen;epost@holtalen.kommune.no
1648;Midtre Gauldal;postmottak@midtre-gauldal.kommune.no
1653;Melhus;postmottak@melhus.kommune.no
1657;Skaun;postmottak@skaun.kommune.no
1662;Klæbu;postmottak@klabu.kommune.no
1663;Malvik;postmottak@malvik.kommune.no
1664;Selbu;postmottak@selbu.kommune.no
1665;Tydal;postmottak@tydal.kommune.no
16;Sør-Trøndelag;postmottak@stfk.no;Annet
1702;Steinkjer;postmottak@steinkjer.kommune.no
1703;Namsos;postmottak@namsos.kommune.no
1711;Meråker;postmottak@meraker.kommune.no
1714;Stjørdal;postmottak@stjordal.kommune.no
1717;Frosta;postmottak@frosta.kommune.no
1718;Leksvik;post@leksvik.kommune.no
1719;Levanger;postmottak@levanger.kommune.no
1721;Verdal;postmottak@verdal.kommune.no
1723;Mosvik;postmottak@mosvik.kommune.no
1724;Verran;postkasse@verran.kommune.no
1725;Namdalseid;postmottak@namdalseid.kommune.no
1729;Inderøy;postmottak@inderoy.kommune.no
1736;Snåsa;postmottak@snasa.kommune.no
1738;Lierne;postmottak@lierne.kommune.no
1739;Røyrvik;postmottak@royrvik.kommune.no
1740;Namsskogan;postmottak@namsskogan.kommune.no
1742;Grong;postmottak@grong.kommune.no
1743;Høylandet;postmottak@hoylandet.kommune.no
1744;Overhalla;postmottak@overhalla.kommune.no
1748;Fosnes;postmottak@fosnes.kommune.no
1749;Flatanger;postmottak@flatanger.kommune.no
1750;Vikna;vikna@vikna.kommune.no
1751;Nærøy;postmottak@naroy.kommune.no
1755;Leka;post@leka.kommune.no
17;Nord-Trøndelag;postmottak@ntfk.no;Annet
1804;Bodø;postmottak@bodo.kommune.no
1805;Narvik;postmottak@narvik.kommune.no
1811;Bindal;postmottak@bindal.kommune.no
1812;Sømna;post@somna.kommune.no
1813;Brønnøy;postmottak@bronnoy.kommune.no
1815;Vega;postkasse@vega.kommune.no
1816;Vevelstad;post@vevelstad.kommune.no
1818;Herøy;post@heroy-no.kommune.no
1820;Alstahaug;post@alstahaug.kommune.no
1822;Leirfjord;postmottak@leirfjord.kommune.no
1824;Vefsn;post@vefsn.kommune.no
1825;Grane;post@grane.kommune.no
1826;Hattfjelldal;post@hattfjelldal.kommune.no
1827;Dønna;post@donna.kommune.no
1828;Nesna;postmottak@nesna.kommune.no
1832;Hemnes;postmottak@hemnes.kommune.no
1833;Rana;postmottak@rana.kommune.no
1834;Lurøy;postmottak@luroy.kommune.no
1835;Træna;post@trana.kommune.no
1836;Rødøy;postmottak@rodoy.kommune.no
1837;Meløy;postmottak@meloy.kommune.no
1838;Gildeskål;postmottak@gildeskal.kommune.no
1839;Beiarn;post@beiarn.kommune.no
1840;Saltdal;postmottak@saltdal.kommune.no
1841;Fauske;postmottak@fauske.kommune.no
1845;Sørfold;post@sorfold.kommune.no
1848;Steigen;postmottak@steigen.kommune.no
1849;Hamarøy;postmottak@hamaroy.kommune.no
1850;Tysfjord;postmottak@tysfjord.kommune.no
1851;Lødingen;postmottak@lodingen.kommune.no
1852;Tjeldsund;post@tjeldsund.kommune.no
1853;Evenes;postmottak@evenes.kommune.no
1854;Ballangen;post@ballangen.kommune.no
1856;Røst;postkasse@rost.kommune.no
1857;Værøy;postmottak@varoy.kommune.no
1859;Flakstad;postmottak@flakstad.kommune.no
1860;Vestvågøy;postmottak@vestvagoy.kommune.no
1865;Vågan;postmottak@vagan.kommune.no
1866;Hadsel;postmottak@hadsel.kommune.no
1867;Bø;post@boe.kommune.no
1868;Øksnes;postmottak@oksnes.kommune.no
1870;Sortland;postmottak@sortland.kommune.no
1871;Andøy;postmottak@andoy.kommune.no
1874;Moskenes;postmottak@moskenes.kommune.no
18;Nordland;post@nfk.no;Annet
1901;Harstad;postmottak@harstad.kommune.no
1902;Tromsø;postmottak@tromso.kommune.no
1911;Kvæfjord;postmottak@kvafjord.kommune.no
1913;Skånland;post@skanland.kommune.no
1915;Bjarkøy;post@bjarkoy.kommune.no
1917;Ibestad;postmottak@ibestad.kommune.no
1919;Gratangen;postmottak@gratangen.kommune.no
1920;Lavangen;postmottak@lavangen.kommune.no
1922;Bardu;postmottak@bardu.kommune.no
1923;Salangen;postmottak@salangen.kommune.no
1924;Målselv;postmottak@malselv.kommune.no
1925;Sørreisa;postmottak@sorreisa.kommune.no
1926;Dyrøy;postmottak@dyroy.kommune.no
1927;Tranøy;postmottak@tranoy.kommune.no
1928;Torsken;postmottak@torsken.kommune.no
1929;Berg;postmottak@berg.kommune.no
1931;Lenvik;postmottak@lenvik.kommune.no
1933;Balsfjord;post@balsfjord.kommune.no
1936;Karlsøy;postmottak@karlsoy.kommune.no
1938;Lyngen;post@lyngen.kommune.no
1939;Storfjord;post@storfjord.kommune.no
1940;Kåfjord;post@kafjord.kommune.no
1941;Skjervøy;post@skjervoy.kommune.no
1942;Nordreisa;postmottak@nordreisa.kommune.no
1943;Kvænangen;post@kvanangen.kommune.no
19;Troms;postmottak@tromsfylke.no;Annet
2002;Vardø;postmottak@vardo.kommune.no
2003;Vadsø;postmottak@vadso.kommune.no
2004;Hammerfest;postmottak@hammerfest.kommune.no
2011;Kautokeino;e-post@kautokeino.kommune.no
2012;Alta;postmottak@alta.kommune.no
2014;Loppa;postmottak@loppa.kommune.no
2015;Hasvik;post@hasvik.kommune.no
2017;Kvalsund;servicekontoret@kvalsund.kommune.no
2018;Måsøy;postmottak@masoy.kommune.no
2019;Nordkapp;postmottak@nordkapp.kommune.no
2020;Porsanger;postmottak@porsanger.kommune.no
2021;Karasjok;postmottak@karasjok.kommune.no
2022;Lebesby;postmottak@lebesby.kommune.no
2023;Gamvik;postmottak@gamvik.kommune.no
2024;Berlevåg;postmottak@berlevag.kommune.no
2025;Tana;postmottak@tana.kommune.no
2027;Nesseby;postmottak@nesseby.kommune.no
2028;Båtsfjord;postmottak@batsfjord.kommune.no
2030;Sør-Varanger;postmottak@sor-varanger.kommune.no
20;Finnmark;postmottak@ffk.no;Annet
2111;Spitsbergen;postmottak@lokalstyre.no
